pickup_date,pickup_hour,is_weekend,ride_count,Temperature (F),Wind Speed (mph),Precip. (in),Condition_All_Cloudy,Condition_All_Fair,Condition_All_Fog,Condition_All_Rain,Condition_All_Storm
6/20/2024,3,0,5995,75,7,0,1,0,0,0,0
6/20/2024,4,0,8096,74,8,0,1,0,0,0,0
6/20/2024,5,0,11763,74,8,0,1,0,0,0,0
6/20/2024,6,0,20023,74,8,0,1,0,0,0,0
6/20/2024,7,0,32372,75,7,0,1,0,0,0,0
6/20/2024,8,0,40318,78,7,0,1,0,0,0,0
6/20/2024,9,0,35959,81,6,0,1,0,0,0,0
6/20/2024,10,0,30469,84,7,0,1,0,0,0,0
6/20/2024,11,0,30093,88,10,0,1,0,0,0,0
6/20/2024,12,0,30494,88,10,0,1,0,0,0,0
6/20/2024,13,0,31215,92,9,0,1,0,0,0,0
6/20/2024,14,0,34303,92,12,0,1,0,0,0,0
6/20/2024,15,0,34731,91,14,0,1,0,0,0,0
6/20/2024,16,0,35330,89,14,0,1,0,0,0,0
6/20/2024,17,0,38251,87,14,0,1,0,0,0,0
6/20/2024,18,0,39313,87,14,0,1,0,0,0,0
6/20/2024,19,0,36914,86,12,0,1,0,0,0,0
6/20/2024,20,0,34162,81,10,0,0,1,0,0,0
6/20/2024,21,0,35765,79,10,0,0,1,0,0,0
6/20/2024,22,0,36209,78,8,0,1,0,0,0,0
6/20/2024,23,0,31977,80,6,0,0,1,0,0,0
6/21/2024,0,0,23763,80,7,0,1,0,0,0,0
6/21/2024,1,0,14795,80,0,0,1,0,0,0,0
6/21/2024,2,0,10174,83,5,0,1,0,0,0,0
6/21/2024,3,0,7889,82,7,0,1,0,0,0,0
6/21/2024,4,0,9445,80,7,0,1,0,0,0,0
6/21/2024,5,0,12549,79,7,0,1,0,0,0,0
6/21/2024,6,0,20197,78,6,0,1,0,0,0,0
6/21/2024,7,0,31833,80,0,0,1,0,0,0,0
6/21/2024,8,0,40067,81,5,0,1,0,0,0,0
6/21/2024,9,0,35378,83,3,0,1,0,0,0,0
6/21/2024,10,0,32554,86,3,0,1,0,0,0,0
6/21/2024,11,0,33030,89,7,0,1,0,0,0,0
6/21/2024,12,0,33947,91,6,0,0,1,0,0,0
6/21/2024,13,0,34943,94,7,0,0,1,0,0,0
6/21/2024,14,0,37979,96,10,0,1,0,0,0,0
6/21/2024,15,0,38219,96,17,0,1,0,0,0,0
6/21/2024,16,0,38017,94,15,0,1,0,0,0,0
6/21/2024,17,0,42133,92,14,0,1,0,0,0,0
6/21/2024,18,0,44257,89,14,0,1,0,0,0,0
6/21/2024,19,0,44074,88,13,0,1,0,0,0,0
6/21/2024,20,0,39111,84,16,0,1,0,0,0,0
6/21/2024,21,0,39708,79,17,0,1,0,0,0,0
6/21/2024,22,0,44222,78,9,0,1,0,0,0,0
6/21/2024,23,0,44017,77,8,0,1,0,0,0,0
6/22/2024,0,1,37898,75,9,0,1,0,0,0,0
6/22/2024,1,1,29812,77,7,0,1,0,0,0,0
6/22/2024,2,1,23047,77,0,0,1,0,0,0,0
6/22/2024,3,1,16884,79,6,0,1,0,0,0,0
6/22/2024,4,1,13320,79,3,0,0,1,0,0,0
6/22/2024,5,1,11096,73,8,0,1,0,0,0,0
6/22/2024,6,1,14229,72,7,0,1,0,0,0,0
6/22/2024,7,1,17559,73,7,0,1,0,0,0,0
6/22/2024,8,1,22598,77,6,0,1,0,0,0,0
6/22/2024,9,1,27729,77,7,0,1,0,0,0,0
6/22/2024,10,1,31333,82,6,0,1,0,0,0,0
6/22/2024,11,1,34603,87,7,0,1,0,0,0,0
6/22/2024,12,1,36930,91,5,0,1,0,0,0,0
6/22/2024,13,1,38579,92,5,0,1,0,0,0,0
6/22/2024,14,1,41131,93,14,0,1,0,0,0,0
6/22/2024,15,1,40438,80,8,0.2,0,0,0,0,1
6/22/2024,16,1,40861,88,9,0,1,0,0,0,0
6/22/2024,17,1,42944,84,13,0,0,0,0,1,0
6/22/2024,18,1,45149,85,0,0,1,0,0,0,0
6/22/2024,19,1,44231,84,7,0,1,0,0,0,0
6/22/2024,20,1,44717,85,9,0,1,0,0,0,0
6/22/2024,21,1,50163,76,6,0,0,0,0,1,0
6/22/2024,22,1,47432,80,9,0,1,0,0,0,0
6/22/2024,23,1,47727,78,5,0,1,0,0,0,0
6/23/2024,0,1,42246,78,5,0,0,0,0,1,0
6/23/2024,1,1,32783,77,5,0,1,0,0,0,0
6/23/2024,2,1,25689,72,9,0,1,0,0,0,0
6/23/2024,3,1,19826,71,7,0,1,0,0,0,0
6/23/2024,4,1,15786,71,9,0,1,0,0,0,0
6/23/2024,5,1,12383,70,5,0,1,0,0,0,0
6/23/2024,6,1,13592,71,3,0,1,0,0,0,0
6/23/2024,7,1,16076,75,6,0,1,0,0,0,0
6/23/2024,8,1,18774,77,6,0,1,0,0,0,0
6/23/2024,9,1,24256,81,8,0,1,0,0,0,0
6/23/2024,10,1,29736,84,13,0,1,0,0,0,0
6/23/2024,11,1,31932,88,13,0,1,0,0,0,0
6/23/2024,12,1,33631,90,12,0,1,0,0,0,0
6/23/2024,13,1,34926,94,12,0,1,0,0,0,0
6/23/2024,14,1,36204,94,12,0,1,0,0,0,0
6/23/2024,15,1,36363,93,15,0,1,0,0,0,0
6/23/2024,16,1,35292,92,10,0,1,0,0,0,0
6/23/2024,17,1,36105,91,14,0,1,0,0,0,0
6/23/2024,18,1,35887,94,17,0,1,0,0,0,0
6/23/2024,19,1,33604,92,17,0,1,0,0,0,0
6/23/2024,20,1,31682,92,16,0,1,0,0,0,0
6/23/2024,21,1,31679,87,16,0,1,0,0,0,0
6/23/2024,22,1,30314,83,17,0,1,0,0,0,0
6/23/2024,23,1,25741,79,16,0,1,0,0,0,0
6/24/2024,0,0,18840,78,17,0,1,0,0,0,0
6/24/2024,1,0,12468,79,13,0,1,0,0,0,0
6/24/2024,2,0,8669,80,15,0,1,0,0,0,0
6/24/2024,3,0,6339,80,12,0,1,0,0,0,0
6/24/2024,4,0,8782,80,10,0,1,0,0,0,0
6/24/2024,5,0,12309,81,15,0,1,0,0,0,0
6/24/2024,6,0,19505,80,12,0,1,0,0,0,0
6/24/2024,7,0,29885,79,13,0,1,0,0,0,0
6/24/2024,8,0,38207,78,21,0,1,0,0,0,0
6/24/2024,9,0,33952,78,17,0,1,0,0,0,0
6/24/2024,10,0,28220,78,23,0,1,0,0,0,0
6/24/2024,11,0,26823,79,22,0,1,0,0,0,0
6/24/2024,12,0,26750,78,15,0,0,0,0,1,0
6/24/2024,13,0,26588,79,24,0,1,0,0,0,0
6/24/2024,14,0,29060,78,23,0,1,0,0,0,0
6/24/2024,15,0,29160,77,26,0,1,0,0,0,0
6/24/2024,16,0,29572,77,30,0,1,0,0,0,0
6/24/2024,17,0,32930,75,28,0,1,0,0,0,0
6/24/2024,18,0,33751,73,26,0,1,0,0,0,0
6/24/2024,19,0,30643,73,25,0,1,0,0,0,0
6/24/2024,20,0,28354,73,24,0,1,0,0,0,0
6/24/2024,21,0,28956,73,14,0,1,0,0,0,0
6/24/2024,22,0,27203,73,15,0,1,0,0,0,0
6/24/2024,23,0,23496,73,17,0,1,0,0,0,0
6/25/2024,0,0,17062,73,17,0,1,0,0,0,0
6/25/2024,1,0,9909,73,17,0,0,1,0,0,0
6/25/2024,2,0,6456,72,14,0,0,1,0,0,0
6/25/2024,3,0,5484,71,15,0,0,1,0,0,0
6/25/2024,4,0,8118,71,15,0,0,1,0,0,0
6/25/2024,5,0,11973,71,17,0,0,1,0,0,0
6/25/2024,6,0,19155,70,14,0,0,1,0,0,0
6/25/2024,7,0,30971,71,16,0,0,1,0,0,0
6/25/2024,8,0,38916,73,14,0,0,1,0,0,0
6/25/2024,9,0,35035,76,10,0,0,1,0,0,0
6/25/2024,10,0,28914,80,15,0,0,1,0,0,0
6/25/2024,11,0,27758,83,15,0,0,1,0,0,0
6/25/2024,12,0,28338,86,15,0,1,0,0,0,0
6/25/2024,13,0,29024,87,12,0,1,0,0,0,0
6/25/2024,14,0,31985,89,12,0,1,0,0,0,0
6/25/2024,15,0,31964,91,17,0,1,0,0,0,0
6/25/2024,16,0,31702,89,10,0,1,0,0,0,0
6/25/2024,17,0,35195,90,6,0,1,0,0,0,0
6/25/2024,18,0,35508,88,13,0,1,0,0,0,0
6/25/2024,19,0,33250,87,14,0,1,0,0,0,0
6/25/2024,20,0,30980,87,14,0,1,0,0,0,0
6/25/2024,21,0,33112,86,14,0,1,0,0,0,0
6/25/2024,22,0,32652,83,16,0,1,0,0,0,0
6/25/2024,23,0,27639,81,12,0,1,0,0,0,0
6/26/2024,0,0,18614,81,14,0,1,0,0,0,0
6/26/2024,1,0,11132,80,16,0,1,0,0,0,0
6/26/2024,2,0,7105,79,13,0,1,0,0,0,0
6/26/2024,3,0,5833,78,16,0,1,0,0,0,0
6/26/2024,4,0,8073,77,9,0,1,0,0,0,0
6/26/2024,5,0,11805,76,13,0,1,0,0,0,0
6/26/2024,6,0,19543,76,10,0,1,0,0,0,0
6/26/2024,7,0,31529,76,12,0,1,0,0,0,0
6/26/2024,8,0,40530,77,9,0,1,0,0,0,0
6/26/2024,9,0,36639,79,10,0,1,0,0,0,0
6/26/2024,10,0,30220,83,9,0,1,0,0,0,0
6/26/2024,11,0,28974,85,13,0,1,0,0,0,0
6/26/2024,12,0,28906,88,14,0,1,0,0,0,0
6/26/2024,13,0,29606,91,14,0,1,0,0,0,0
6/26/2024,14,0,32473,91,12,0,1,0,0,0,0
6/26/2024,15,0,31948,90,14,0,1,0,0,0,0
6/26/2024,16,0,32148,89,9,0,1,0,0,0,0
6/26/2024,17,0,34945,91,13,0,1,0,0,0,0
6/26/2024,18,0,37475,90,14,0,1,0,0,0,0
6/26/2024,19,0,36028,86,9,0,1,0,0,0,0
6/26/2024,20,0,38686,85,6,0,1,0,0,0,0
6/26/2024,21,0,41402,79,39,0,0,0,0,1,0
6/26/2024,22,0,36098,74,5,0.2,1,0,0,0,0
6/26/2024,23,0,31490,75,7,0,1,0,0,0,0
6/27/2024,0,0,22497,72,3,0,1,0,0,0,0
6/27/2024,1,0,15317,71,3,0,0,0,0,1,0
6/27/2024,2,0,9821,70,12,0,0,0,0,0,1
6/27/2024,3,0,7118,70,9,0.1,0,0,0,1,0
6/27/2024,4,0,9087,70,9,0,0,0,0,1,0
6/27/2024,5,0,12328,70,3,0,1,0,0,0,0
6/27/2024,6,0,19200,70,12,0,1,0,0,0,0
6/27/2024,7,0,28177,69,12,0,1,0,0,0,0
6/27/2024,8,0,36744,70,12,0,1,0,0,0,0
6/27/2024,9,0,35621,72,9,0,1,0,0,0,0
6/27/2024,10,0,30134,74,7,0,1,0,0,0,0
6/27/2024,11,0,28225,76,10,0,1,0,0,0,0
6/27/2024,12,0,28246,78,8,0,1,0,0,0,0
6/27/2024,13,0,28768,80,9,0,1,0,0,0,0
6/27/2024,14,0,29937,80,14,0,1,0,0,0,0
6/27/2024,15,0,31044,83,16,0,1,0,0,0,0
6/27/2024,16,0,31598,84,16,0,1,0,0,0,0
6/27/2024,17,0,35016,85,10,0,1,0,0,0,0
6/27/2024,18,0,36258,83,15,0,1,0,0,0,0
6/27/2024,19,0,35098,81,15,0,1,0,0,0,0
6/27/2024,20,0,34000,79,15,0,1,0,0,0,0
6/27/2024,21,0,35517,77,22,0,1,0,0,0,0
6/27/2024,22,0,36871,74,15,0,1,0,0,0,0
6/27/2024,23,0,34448,73,16,0,0,1,0,0,0
6/28/2024,0,0,26016,71,13,0,0,1,0,0,0
6/28/2024,1,0,16614,69,10,0,0,1,0,0,0
6/28/2024,2,0,11341,68,7,0,0,1,0,0,0
6/28/2024,3,0,9171,67,6,0,1,0,0,0,0
6/28/2024,4,0,10327,67,8,0,1,0,0,0,0
6/28/2024,5,0,13017,66,7,0,1,0,0,0,0
6/28/2024,6,0,19165,65,6,0,1,0,0,0,0
6/28/2024,7,0,26304,65,8,0,1,0,0,0,0
6/28/2024,8,0,33448,66,13,0,1,0,0,0,0
6/28/2024,9,0,31326,67,12,0,1,0,0,0,0
6/28/2024,10,0,28618,69,10,0,1,0,0,0,0
6/28/2024,11,0,28489,70,7,0,0,1,0,0,0
6/28/2024,12,0,28599,73,6,0,0,1,0,0,0
6/28/2024,13,0,29861,75,6,0,0,1,0,0,0
6/28/2024,14,0,30787,77,5,0,0,1,0,0,0
6/28/2024,15,0,32075,77,13,0,0,1,0,0,0
6/28/2024,16,0,33266,75,14,0,0,1,0,0,0
6/28/2024,17,0,36375,76,13,0,0,1,0,0,0
6/28/2024,18,0,39004,73,15,0,0,1,0,0,0
6/28/2024,19,0,39170,71,14,0,1,0,0,0,0
6/28/2024,20,0,38222,69,14,0,1,0,0,0,0
6/28/2024,21,0,39696,69,10,0,1,0,0,0,0
6/28/2024,22,0,44651,68,10,0,1,0,0,0,0
6/28/2024,23,0,44909,68,12,0,1,0,0,0,0
6/29/2024,0,1,38573,68,7,0,1,0,0,0,0
6/29/2024,1,1,30591,67,8,0,1,0,0,0,0
6/29/2024,2,1,25335,67,8,0,1,0,0,0,0
6/29/2024,3,1,19518,67,5,0,1,0,0,0,0
6/29/2024,4,1,16526,67,7,0,1,0,0,0,0
6/29/2024,5,1,13758,68,5,0,1,0,0,0,0
6/29/2024,6,1,15096,69,8,0,1,0,0,0,0
6/29/2024,7,1,17564,70,7,0,0,0,0,1,0
6/29/2024,8,1,21042,71,12,0,1,0,0,0,0
6/29/2024,9,1,25046,73,13,0,1,0,0,0,0
6/29/2024,10,1,27709,74,21,0,1,0,0,0,0
6/29/2024,11,1,29935,75,18,0,1,0,0,0,0
6/29/2024,12,1,30573,77,22,0,1,0,0,0,0
6/29/2024,13,1,32224,79,22,0,1,0,0,0,0
6/29/2024,14,1,34450,78,21,0,1,0,0,0,0
6/29/2024,15,1,36127,79,23,0,1,0,0,0,0
6/29/2024,16,1,36818,79,22,0,1,0,0,0,0
6/29/2024,17,1,39837,78,20,0,1,0,0,0,0
6/29/2024,18,1,41120,77,20,0,1,0,0,0,0
6/29/2024,19,1,41914,76,17,0,1,0,0,0,0
6/29/2024,20,1,39808,75,15,0,1,0,0,0,0
6/29/2024,21,1,45277,74,12,0,1,0,0,0,0
6/29/2024,22,1,52467,74,10,0,1,0,0,0,0
6/29/2024,23,1,47005,73,12,0,0,0,0,1,0
6/30/2024,0,1,42600,73,6,0,1,0,0,0,0
6/30/2024,1,1,36661,74,7,0,0,0,0,1,0
6/30/2024,2,1,27835,74,7,0,0,0,0,1,0
6/30/2024,3,1,21480,75,8,0,0,0,0,1,0
6/30/2024,4,1,17149,75,6,0,1,0,0,0,0
6/30/2024,5,1,14157,76,6,0,1,0,0,0,0
6/30/2024,6,1,13641,75,8,0,1,0,0,0,0
6/30/2024,7,1,14962,76,7,0,1,0,0,0,0
6/30/2024,8,1,17137,80,7,0,1,0,0,0,0
6/30/2024,9,1,21719,81,7,0,1,0,0,0,0
6/30/2024,10,1,26362,82,14,0,1,0,0,0,0
6/30/2024,11,1,28902,82,10,0,1,0,0,0,0
6/30/2024,12,1,29947,84,14,0,1,0,0,0,0
6/30/2024,13,1,29563,82,20,0,1,0,0,0,0
6/30/2024,14,1,30629,84,13,0,1,0,0,0,0
6/30/2024,15,1,31621,85,20,0,1,0,0,0,0
6/30/2024,16,1,35164,87,14,0,1,0,0,0,0
6/30/2024,17,1,38898,101,8,0.1,1,0,0,0,0
6/30/2024,18,1,34610,75,5,0,1,0,0,0,0
6/30/2024,19,1,30090,75,7,0,1,0,0,0,0
6/30/2024,20,1,27602,73,9,0,1,0,0,0,0
6/30/2024,21,1,29904,74,7,0,1,0,0,0,0
6/30/2024,22,1,30713,74,14,0,1,0,0,0,0
6/30/2024,23,1,26783,74,13,0,1,0,0,0,0
